recording,evar_FA_mean,evar_FA_median,evar_n_hits_mean,evar_n_hits_median,evar_max_hits_mean,evar_max_hits_median,evar_HR_mean,evar_HR_median,evar_trial_idx_mean,evar_trial_idx_median,cond_,set_Easy,set_Hard,set_Medium,epoch_set,win_start,win_end,pupil_diameter
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",1,1.45,-21.741764
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",1.5,1.95,54.909344
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",2,2.45,-53.856316
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",2.5,2.95,-163.79553
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",3,3.45,-72.739761
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",3.5,3.95,-1.5351965
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",4,4.45,1.8024683
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",4.5,4.95,104.47866
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",5,5.45,237.43765
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",5.5,5.95,272.95798
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",6,6.45,247.95952
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",6.5,6.95,288.94806
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",7,7.45,347.11786
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",7.5,7.95,400.62558
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",8,8.45,408.33685
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",8.5,8.95,334.79401
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",9,9.45,232.34538
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",9.5,9.95,141.58601
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",10,10.45,133.05345
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",10.5,10.95,83.370743
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",11,11.45,160.78766
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",11.5,11.95,183.41203
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",12,12.45,139.45638
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",12.5,12.95,155.85493
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",13,13.45,138.89468
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",13.5,13.95,143.29077
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",14,14.45,196.31271
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",14.5,14.95,110.34814
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",15,15.45,19.915363
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",15.5,15.95,-144.26042
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",16,16.45,-259.06976
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",16.5,16.95,-269.42426
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",17,17.45,-269.60718
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",17.5,17.95,-153.50751
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",18,18.45,-123.22444
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",18.5,18.95,-336.71075
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",19,19.45,-307.79938
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",19.5,19.95,-191.11929
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",20,20.45,-115.21289
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",20.5,20.95,-206.96643
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",21,21.45,-350.83185
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",21.5,21.95,-263.68979
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",22,22.45,-347.78384
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",22.5,22.95,-477.11182
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",23,23.45,-618.8327
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",23.5,23.95,-690.61963
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",24,24.45,-779.48328
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",24.5,24.95,-778.27234
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",25,25.45,-727.82263
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",25.5,25.95,-599.63416
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",26,26.45,-517.95349
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",26.5,26.95,-655.46802
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",27,27.45,-555.7583
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",27.5,27.95,-267.43878
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",28,28.45,-350.53409
"cS19_b1_b2_b3_b4_b5_b6",0.55556,1,2.6667,3,2.6667,3,1,1,37.3333,43,1,0,1,0,"Hard",28.5,28.95,-433.28253
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",0,0.45,58.400352
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",0.5,0.95,75.951797
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",1,1.45,88.409332
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",1.5,1.95,125.58293
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",2,2.45,27.59733
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",2.5,2.95,20.299809
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",3,3.45,34.168037
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",3.5,3.95,4.9774942
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",4,4.45,-97.911568
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",4.5,4.95,-108.24545
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",5,5.45,-86.463722
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",5.5,5.95,-156.17778
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",6,6.45,-325.28723
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",6.5,6.95,-401.50992
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",7,7.45,-412.67905
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",7.5,7.95,-465.09222
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",8,8.45,-548.54572
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",8.5,8.95,-564.78162
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",9,9.45,-532.87018
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",9.5,9.95,-517.53339
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",10,10.45,-500.83658
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",10.5,10.95,-447.46783
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",11,11.45,-408.70331
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",11.5,11.95,-439.67197
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",12,12.45,-467.06537
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",12.5,12.95,-464.71231
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",13,13.45,-441.76532
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",13.5,13.95,-461.20401
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",14,14.45,-529.74841
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",14.5,14.95,-620.88947
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",15,15.45,-649.70013
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",15.5,15.95,-656.81543
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",16,16.45,-659.18732
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",16.5,16.95,-687.46991
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",17,17.45,-692.06366
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",17.5,17.95,-661.87994
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",18,18.45,-672.02191
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",18.5,18.95,-668.51752
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",19,19.45,-593.48511
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",19.5,19.95,-583.3056
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",20,20.45,-625.8739
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",20.5,20.95,-684.35712
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",21,21.45,-699.12927
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",21.5,21.95,-641.34253
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",22,22.45,-592.22455
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",22.5,22.95,-645.99243
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",23,23.45,-636.6416
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",23.5,23.95,-622.69257
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",24,24.45,-655.185
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",24.5,24.95,-705.72931
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",25,25.45,-657.42389
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",25.5,25.95,-735.54425
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",26,26.45,-807.84167
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",26.5,26.95,-817.92816
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",27,27.45,-797.52649
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",27.5,27.95,-809.73639
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",28,28.45,-833.61877
"cS20_b1_b2_b3_b4_b5_b6",0.28571,0,2.4762,2,2.4762,2,1,1,36.0952,37,1,1,0,0,"Easy",28.5,28.95,-937.91638
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",0,0.45,34.003048
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",0.5,0.95,10.742702
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",1,1.45,43.754642
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",1.5,1.95,76.484108
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",2,2.45,2.9723907
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",2.5,2.95,5.039031
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",3,3.45,45.053978
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",3.5,3.95,6.7300215
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",4,4.45,-74.950821
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",4.5,4.95,-75.857697
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",5,5.45,33.079948
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",5.5,5.95,99.45932
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",6,6.45,-16.811657
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",6.5,6.95,-43.956974
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",7,7.45,7.8276138
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",7.5,7.95,51.001827
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",8,8.45,37.597961
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",8.5,8.95,66.011002
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",9,9.45,32.739136
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",9.5,9.95,48.111027
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",10,10.45,35.941277
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",10.5,10.95,-26.666885
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",11,11.45,-57.272881
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",11.5,11.95,-111.52113
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",12,12.45,-73.031624
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",12.5,12.95,-61.997292
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",13,13.45,-57.3591
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",13.5,13.95,-62.928986
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",14,14.45,-130.91643
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",14.5,14.95,-188.00287
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",15,15.45,-264.87131
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",15.5,15.95,-326.1319
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",16,16.45,-399.67816
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",16.5,16.95,-439.49487
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",17,17.45,-495.47089
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",17.5,17.95,-542.3819
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",18,18.45,-476.72418
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",18.5,18.95,-331.74799
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",19,19.45,-248.41061
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",19.5,19.95,-291.59238
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",20,20.45,-367.34424
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",20.5,20.95,-369.43854
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",21,21.45,-389.08661
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",21.5,21.95,-451.14551
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",22,22.45,-432.53882
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",22.5,22.95,-361.88123
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",23,23.45,-239.19702
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",23.5,23.95,-185.23294
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",24,24.45,-213.2227
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",24.5,24.95,-174.84885
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",25,25.45,-143.646
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",25.5,25.95,-150.96274
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",26,26.45,-258.73859
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",26.5,26.95,-278.37442
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",27,27.45,-236.37801
"cS20_b1_b2_b3_b4_b5_b6",0.35714,0,2.5714,3,2.5714,3,1,1,33.0714,30.5,1,0,0,1,"Medium",27.5,27.95,-197.83194
